Person_id,Survey_date,round,status,tenure,geography,province,schoolquintile,additional_lang,home_lang,science,female,sa_citizen,Birthyear,Birthmonth,Target,mathf,mathlitf,math_achieved,mathlit_achieved,educ,year,age
Id_xrk51trfdl,2/7/2023,4,unemployed,401,Urban,Limpopo,3,60 - 69 %,,,0,1,1997,11,0,1,0,0,0,1,2023,26
Id_xg5p1ji7gw,2/6/2023,4,studying,,Urban,Gauteng,,,,,0,1,2003,1,0,0,0,,,0,2023,20
Id_l7702h8xg5,8/2/2022,3,other,,Rural,North West,3,60 - 69 %,,,1,1,2001,1,0,0,1,0,0,1,2022,21
Id_ov0o197znj,3/2/2022,2,unemployed,357,Urban,Western Cape,3,50 - 59 %,,,0,1,1996,12,1,0,0,0,0,1,2022,26
Id_ukhqp9s4s9,2/8/2023,4,unemployed,1497,Rural,KwaZulu-Natal,,,,,1,1,2000,1,0,0,0,,,0,2023,23
Id_3fkdsydl6y,8/1/2022,3,self employed,97,Urban,Limpopo,2,50 - 59 %,,,0,1,1999,12,1,0,1,0,0,3,2022,23
Id_gcw7z6iyfe,3/17/2022,2,self employed,80,Urban,Northern Cape,2,60 - 69 %,,,0,1,2000,1,1,0,1,0,0,1,2022,22
Id_nmm008g0d8,8/4/2022,3,unemployed,217,Urban,Gauteng,,,,,0,1,2001,3,0,0,0,,,0,2022,21
Id_hffebq6s2u,3/2/2022,2,unemployed,431,Urban,North West,3,,,,1,1,2000,1,0,0,0,0,0,0,2022,22
Id_xz1z2v60fu,3/20/2023,4,unemployed,64,Suburb,Eastern Cape,,,,,1,1,2000,3,0,0,0,,,0,2023,23
Id_6j9u4tbkzx,2/13/2023,4,studying,,Urban,Gauteng,,,,,0,1,1999,10,0,0,0,,,0,2023,24
Id_9s8yvg0kwo,3/14/2023,4,studying,,Rural,North West,2,60 - 69 %,,40 - 49 %,1,1,1996,11,1,1,0,0,0,3,2023,27
Id_b0zklkceo3,7/29/2022,3,studying,,Urban,Gauteng,,,70 - 79 %,60 - 69 %,1,1,2000,2,0,1,0,0,0,3,2022,22
Id_cfakzwaeml,3/20/2023,4,self employed,,Urban,Gauteng,3,70 - 79 %,,30 - 39 %,1,1,2000,6,1,0,0,0,0,1,2023,23
Id_vakyuwyaql,3/17/2022,2,unemployed,111,Rural,Limpopo,2,,,,0,1,2000,1,0,0,0,0,0,0,2022,22
Id_sw1yfz8fsk,3/9/2022,2,unemployed,94,Suburb,Limpopo,2,30 - 39 %,,0 - 29 %,1,1,1989,12,1,1,0,0,0,1,2022,33
Id_m9o3ej0mz5,3/22/2023,4,self employed,370,Urban,KwaZulu-Natal,2,,,,1,1,1995,9,1,0,0,0,0,0,2023,28
Id_1qsa1frk80,3/13/2023,4,other,,Rural,KwaZulu-Natal,,,,,1,1,1988,9,0,0,0,,,0,2023,35
Id_tkvsqq0gxp,2/28/2022,2,unemployed,2203,Urban,Gauteng,4,,,,0,1,1990,10,1,0,0,0,0,0,2022,32
Id_qjlqz5udse,8/4/2022,3,unemployed,583,Urban,KwaZulu-Natal,3,,,,1,1,1989,1,0,0,0,0,0,0,2022,33
Id_w9vcbw3mfy,2/13/2023,4,unemployed,1492,Urban,KwaZulu-Natal,4,70 - 79 %,,40 - 49 %,1,1,2000,1,0,1,0,0,0,1,2023,23
Id_t54lcgs3ob,3/15/2022,2,wage employed,272,Urban,North West,,70 - 79 %,,,1,1,2000,1,1,0,1,0,0,1,2022,22
Id_duo7xkbfo7,7/28/2022,3,unemployed,917,Rural,Gauteng,1,50 - 59 %,,,0,1,2000,10,0,0,1,0,0,2,2022,22
Id_qkxejjqdsi,2/13/2023,4,studying,,Urban,Gauteng,,,,,0,1,2000,3,0,0,0,,,0,2023,23
Id_05xpdot8pc,8/4/2022,3,other,,Urban,Gauteng,2,60 - 69 %,,,0,1,2002,12,1,0,1,0,1,1,2022,20
Id_lh7em1754b,2/6/2023,4,self employed,,Rural,North West,,,,,1,1,2000,1,0,0,0,,,0,2023,23
Id_ot78ke84ca,3/8/2022,2,unemployed,437,Suburb,Northern Cape,4,,,,1,1,1999,11,0,0,0,0,0,0,2022,23
Id_jd28la76ob,2/2/2023,4,self employed,,Urban,Gauteng,3,40 - 49 %,,,0,1,1989,5,1,0,0,0,0,1,2023,34
Id_csrp3kyoor,3/4/2022,2,unemployed,620,Urban,Gauteng,3,50 - 59 %,,,1,1,2000,1,1,0,1,0,0,1,2022,22
Id_n23xhv0k03,3/2/2023,4,unemployed,64,Rural,North West,,,,,0,1,2000,2,0,0,0,0,0,0,2023,23
Id_l8kglee8dj,3/6/2023,4,unemployed,2621,Urban,Mpumalanga,1,40 - 49 %,,,1,1,2000,1,0,0,0,0,0,1,2023,23
Id_2c6ql0mvy5,8/17/2021,1,wage employed,0,Urban,Gauteng,3,,,,0,1,1992,11,0,0,0,0,0,1,2021,29
Id_1qjcz3ay6g,2/9/2023,4,unemployed,1492,Rural,Mpumalanga,0,60 - 69 %,,,1,1,1992,5,0,0,1,0,0,1,2023,31
Id_qt20i16rqu,3/7/2023,4,unemployed,125,Urban,Gauteng,,,,,1,1,1993,9,0,0,0,,,0,2023,30
Id_h1l9rbzt24,3/16/2023,4,studying,,Urban,Free State,,,,,1,1,2003,6,0,0,0,,,0,2023,20
Id_hwqj8d6ov0,3/16/2023,4,unemployed,156,Rural,Limpopo,,,,,1,1,1991,9,0,0,0,,,0,2023,32
Id_2ylnctsn3i,3/7/2022,2,unemployed,1514,Rural,Gauteng,4,70 - 79 %,,0 - 29 %,1,1,2000,1,1,0,0,0,0,1,2022,22
Id_ltc51hbjsy,3/7/2022,2,wage employed,165,Rural,Eastern Cape,,,,,0,1,2000,1,0,0,0,,,0,2022,22
Id_4dzjducmw6,2/24/2022,2,wage employed,80,Urban,Gauteng,3,60 - 69 %,,,1,1,2003,2,0,0,1,0,0,1,2022,19
Id_wicbvh7h7w,2/20/2023,4,unemployed,736,Urban,Gauteng,,,,,0,1,1995,6,0,0,1,0,0,1,2023,28
Id_lqbaog2dbk,8/12/2021,1,wage employed,0,Rural,North West,3,50 - 59 %,,,1,1,1985,7,0,0,0,0,0,1,2021,36
Id_r9ktotpo2t,3/13/2023,4,wage employed,365,Rural,North West,,50 - 59 %,,,1,1,1997,1,0,0,1,0,0,1,2023,26
Id_uz28y6c4gk,2/13/2023,4,wage employed,577,Rural,Limpopo,,,,,0,1,1988,1,0,0,0,,,0,2023,35
Id_x8qhwadcl7,2/2/2023,4,unemployed,36,Rural,Limpopo,0,60 - 69 %,,,1,1,2000,1,0,1,0,0,0,1,2023,23
Id_65czc8wx7y,2/23/2022,2,unemployed,433,Urban,Eastern Cape,,,,,1,1,2000,1,0,0,0,0,0,0,2022,22
Id_da4cunus92,2/6/2023,4,studying,,Urban,Gauteng,5,50 - 59 %,,,1,1,1996,8,1,0,1,0,0,2,2023,27
Id_jn2l9ye45t,8/8/2022,3,other,,Urban,Western Cape,5,,,,0,1,1990,7,1,0,0,0,0,0,2022,32
Id_cnqa5jra74,2/16/2023,4,unemployed,36,Urban,Free State,1,40 - 49 %,,,0,1,1998,6,0,0,1,0,0,1,2023,25
Id_rhi9pad4gm,2/8/2023,4,unemployed,852,Urban,North West,,50 - 59 %,,,0,1,1990,7,1,0,1,0,1,1,2023,33
Id_e089dwdrgh,3/22/2023,4,unemployed,396,Urban,Northern Cape,4,60 - 69 %,,,1,1,2002,1,0,0,1,0,0,2,2023,21
Id_bot9isqcmt,3/13/2023,4,studying,,Urban,Free State,1,40 - 49 %,,,1,1,1998,10,0,0,1,0,0,1,2023,25
Id_jsrgaigexu,8/8/2022,3,wage employed,797,Urban,KwaZulu-Natal,,,,,0,1,1998,8,1,0,0,,,0,2022,24
Id_a7r5x4n97i,2/15/2023,4,unemployed,736,Urban,Limpopo,,,,,0,1,1991,10,0,0,0,,,0,2023,32
Id_nitbu4sjlj,8/10/2022,3,other,,Urban,KwaZulu-Natal,2,60 - 69 %,,,1,1,2000,11,1,0,0,0,0,1,2022,22
Id_wgtsm1a9cj,3/6/2023,4,studying,,Suburb,Eastern Cape,0,50 - 59 %,,,1,1,2001,2,0,0,1,0,0,2,2023,22
Id_iz0qcoka7t,2/22/2022,2,self employed,633,Urban,Gauteng,5,,,,1,1,1994,4,1,0,0,0,0,1,2022,28
Id_vv9i3eb44y,2/24/2022,2,unemployed,1377,Suburb,Gauteng,,60 - 69 %,,,1,1,1987,12,0,0,0,0,0,1,2022,35
Id_tguohptrxh,3/3/2023,4,unemployed,64,Rural,Mpumalanga,3,50 - 59 %,,,0,1,2002,5,0,0,1,0,0,1,2023,21
Id_f13v4rmrl4,2/10/2023,4,unemployed,767,Urban,KwaZulu-Natal,1,40 - 49 %,,40 - 49 %,1,1,2000,1,0,1,0,0,0,1,2023,23
Id_ficaoc6s1y,3/20/2023,4,studying,,Rural,KwaZulu-Natal,,,,,1,1,1989,9,1,0,0,0,0,0,2023,34
Id_d1hu5d3hht,8/15/2022,3,unemployed,523,Urban,Gauteng,,,,,1,1,1997,11,0,0,0,,,0,2022,25
Id_uchg22eokl,2/10/2023,4,wage employed,92,Urban,Western Cape,,50 - 59 %,,,1,1,1999,10,1,0,1,0,0,1,2023,24
Id_efo7tdi9ty,3/16/2023,4,wage employed,303,Rural,North West,1,50 - 59 %,,,1,1,1996,2,1,1,0,0,0,1,2023,27
Id_fk4bkprba9,3/22/2023,4,studying,,Rural,Mpumalanga,1,50 - 59 %,,40 - 49 %,1,1,1995,4,0,1,0,0,0,1,2023,28
Id_kn0o5ln9vs,3/10/2022,2,unemployed,343,Rural,North West,2,60 - 69 %,,30 - 39 %,1,1,2000,3,0,0,0,0,0,1,2022,22
Id_3pucyyj0f7,3/2/2022,2,unemployed,1369,Urban,Free State,4,50 - 59 %,,,1,1,2000,1,1,0,1,0,0,1,2022,22
Id_ge6mkh6jxs,2/13/2023,4,wage employed,761,Urban,Western Cape,,,,,0,1,1992,1,0,0,0,,,0,2023,31
Id_c1qs0u2843,3/14/2023,4,unemployed,704,Urban,Free State,,40 - 49 %,,,1,1,1994,5,0,0,1,0,0,1,2023,29
Id_huu0vj5qu9,7/28/2022,3,unemployed,217,Urban,Gauteng,2,60 - 69 %,,,0,1,2003,3,0,0,1,0,1,1,2022,19
Id_0d56gqi0wf,2/10/2023,4,unemployed,36,Urban,KwaZulu-Natal,3,60 - 69 %,,,0,1,2004,7,0,0,1,0,0,1,2023,19
Id_kki8yqn5h5,8/2/2022,3,unemployed,36,Urban,Western Cape,4,70 - 79 %,,40 - 49 %,1,1,1997,8,0,0,1,0,0,1,2022,25
Id_xoi67bilrx,2/9/2023,4,unemployed,2015,Rural,North West,2,50 - 59 %,,,1,1,1994,3,0,0,1,0,0,1,2023,29
Id_2j6juh071w,3/24/2023,4,unemployed,795,Urban,Free State,,50 - 59 %,,30 - 39 %,1,1,1997,9,0,0,0,0,0,1,2023,26
Id_c3bohxd0qo,2/16/2023,4,unemployed,31,Suburb,Limpopo,2,40 - 49 %,,,1,1,1993,1,1,0,1,0,0,2,2023,30
Id_0th5s7one2,2/8/2023,4,self employed,5,Urban,KwaZulu-Natal,,,,,0,1,2001,12,1,0,0,,,0,2023,22
Id_spzcw0ogmf,2/17/2023,4,studying,,Urban,KwaZulu-Natal,3,60 - 69 %,,70 - 79 %,0,1,1999,1,0,0,1,0,0,1,2023,24
Id_jx6rkw6bo1,8/3/2022,3,other,,Urban,KwaZulu-Natal,,,,,0,1,1995,8,1,0,0,,,0,2022,27
Id_g9yefmgmvg,2/28/2022,2,wage employed,56,Suburb,Northern Cape,5,50 - 59 %,,,0,1,1994,5,1,0,1,0,0,1,2022,28
Id_fqorn6zrpv,8/8/2022,3,unemployed,767,Urban,Eastern Cape,0,,50 - 59 %,,1,1,1990,8,0,0,1,0,0,1,2022,32
Id_jgcqd1h1m6,8/5/2022,3,unemployed,5,Urban,KwaZulu-Natal,3,30 - 39 %,,,0,1,1997,9,0,0,0,0,0,1,2022,25
Id_79j51n3m0f,2/24/2022,2,wage employed,181,Urban,Gauteng,,,,,1,1,1993,2,0,0,0,0,0,0,2022,29
Id_374abfn3o1,3/3/2023,4,unemployed,1405,Suburb,Limpopo,,50 - 59 %,,,0,1,1995,4,0,0,1,0,0,1,2023,28
Id_kr9mqjf3zt,2/22/2023,4,unemployed,36,Urban,Gauteng,,,,,0,1,2003,1,0,0,0,,,0,2023,20
Id_4a8y9vfcbk,3/15/2022,2,unemployed,444,Urban,KwaZulu-Natal,2,50 - 59 %,,,1,1,2000,1,0,0,0,0,0,1,2022,22
Id_3ftacoxpnh,2/24/2022,2,wage employed,150,Urban,Mpumalanga,1,50 - 59 %,,30 - 39 %,1,1,1990,7,0,0,0,0,0,1,2022,32
Id_33b14wt4hh,3/6/2023,4,studying,,Urban,Gauteng,,60 - 69 %,,40 - 49 %,1,1,2000,7,0,1,0,0,0,3,2023,23
Id_ql0zor17x6,3/22/2023,4,studying,,Urban,Northern Cape,,,,,1,1,1999,4,0,0,0,,,0,2023,24
Id_ocrfz9m5ie,7/28/2022,3,unemployed,1678,Urban,Gauteng,,,,,0,1,1998,8,0,0,0,,,0,2022,24
Id_ylw503c4en,3/9/2022,2,unemployed,744,Urban,Eastern Cape,,50 - 59 %,,40 - 49 %,0,1,1998,7,0,1,0,0,0,1,2022,24
Id_2on3lpqz5u,3/6/2023,4,studying,,Urban,KwaZulu-Natal,,,40 - 49 %,,1,1,2000,1,0,1,0,0,0,3,2023,23
Id_hgbqxe5lg7,2/6/2023,4,unemployed,1954,Urban,Gauteng,1,60 - 69 %,,,1,1,1994,11,0,0,1,0,0,1,2023,29
Id_r8mbkl6hte,8/15/2022,3,unemployed,66,Urban,Eastern Cape,1,40 - 49 %,,,0,1,1986,12,0,1,0,0,0,2,2022,36
Id_247t2a3oyb,2/16/2023,4,self employed,,Urban,KwaZulu-Natal,3,50 - 59 %,,,1,1,1991,10,1,1,0,0,0,1,2023,32
Id_v3cqw47tbk,3/16/2022,2,studying,,Urban,Eastern Cape,4,,50 - 59 %,,0,1,2000,7,1,0,1,0,0,1,2022,22
Id_dd4s4mqlc9,3/17/2022,2,studying,,Urban,Mpumalanga,,,,,0,1,2000,1,1,0,0,,,0,2022,22
Id_gnuyr2e94i,2/22/2023,4,studying,,Urban,North West,,,,,0,1,1998,8,0,0,0,,,0,2023,25
Id_4hwl6l9mut,8/1/2022,3,unemployed,614,Urban,Mpumalanga,1,50 - 59 %,,30 - 39 %,1,1,2001,2,0,0,0,0,0,1,2022,21
Id_z4hje1u5ic,3/22/2023,4,studying,,Urban,KwaZulu-Natal,,,,,1,1,1998,6,0,0,0,,,0,2023,25
Id_eokncel2mq,3/8/2022,2,studying,,Urban,Gauteng,2,50 - 59 %,,50 - 59 %,0,1,1999,6,1,0,1,0,0,1,2022,23
Id_7ykjzbcv98,3/9/2022,2,studying,,Urban,Gauteng,3,,50 - 59 %,,1,1,2000,9,1,0,1,0,0,1,2022,22
Id_qxccj1m7bl,2/14/2023,4,wage employed,242,Urban,Gauteng,3,,40 - 49 %,,0,1,2000,1,0,0,1,0,0,1,2023,23
Id_s0ez1pnwol,8/18/2021,1,wage employed,0,Urban,Gauteng,4,,,,0,1,1986,7,0,0,0,0,0,0,2021,35
Id_3g7jqc22im,2/20/2023,4,wage employed,273,Suburb,North West,1,,,,0,1,1996,4,0,0,0,0,0,0,2023,27
Id_9ogqvgzm94,2/9/2023,4,unemployed,97,Rural,Mpumalanga,,,,,0,1,1999,12,0,0,0,,,0,2023,24
Id_a29ao1omkt,2/21/2023,4,studying,,Urban,KwaZulu-Natal,3,50 - 59 %,,30 - 39 %,0,1,2000,1,0,1,0,0,0,1,2023,23
Id_wp51job0ro,3/22/2023,4,wage employed,396,Suburb,Eastern Cape,,,,,1,1,1998,5,0,0,0,,,0,2023,25
Id_0rhfe23ek7,2/2/2023,4,unemployed,951,Suburb,Gauteng,,,,,0,1,1986,9,0,0,0,,,0,2023,37
Id_ianh7a7oqb,8/2/2022,3,wage employed,,Urban,Western Cape,,,,,0,1,1996,4,0,0,0,,,0,2022,26
Id_hbtq7axky1,8/17/2021,1,other,,Urban,Gauteng,2,,,,0,1,1998,3,0,0,0,0,0,1,2021,23
Id_ryaav29z4w,8/5/2022,3,unemployed,248,Urban,KwaZulu-Natal,,60 - 69 %,,,0,1,1998,5,0,1,0,0,0,3,2022,24
Id_tl94vmw6wf,3/15/2022,2,unemployed,805,Urban,Eastern Cape,,,50 - 59 %,,1,1,2000,1,0,0,1,0,0,1,2022,22
Id_xz75ltdad5,3/1/2023,4,wage employed,273,Urban,KwaZulu-Natal,3,60 - 69 %,,,0,1,2000,1,0,1,0,0,0,3,2023,23
Id_v75d2wbwme,8/3/2022,3,other,,Urban,KwaZulu-Natal,,,,,0,1,2000,4,1,0,0,,,0,2022,22
Id_89ps5icsgr,8/12/2022,3,wage employed,,Rural,Mpumalanga,,,,,0,1,1998,1,0,0,0,,,0,2022,24
Id_p2aqutbv3t,2/28/2023,4,studying,,Urban,Free State,0,,60 - 69 %,70 - 79 %,0,1,1999,9,0,1,0,0,0,1,2023,24
Id_w6duv5tb7v,3/9/2023,4,studying,,Urban,Eastern Cape,,,,,1,1,2000,6,0,0,0,,,0,2023,23
Id_ijqry3zo2d,8/12/2022,3,studying,,Urban,Mpumalanga,,,40 - 49 %,,1,1,2001,10,0,0,1,0,0,1,2022,21
Id_6yxekydsws,3/23/2023,4,unemployed,64,Urban,KwaZulu-Natal,,,,,1,1,2003,10,0,0,0,,,0,2023,20
Id_3au7roeijg,8/4/2022,3,studying,,Suburb,Gauteng,,,,,0,1,1999,9,0,0,0,,,0,2022,23
Id_ecgqza6bc3,3/15/2022,2,unemployed,1201,Urban,Limpopo,1,,,,1,1,2000,1,0,0,0,0,0,0,2022,22
Id_uhbxz02nip,3/15/2023,4,wage employed,275,Urban,Free State,1,,,,1,1,1999,1,0,0,0,0,0,0,2023,24
Id_6mqgx7u4e1,3/3/2023,4,unemployed,429,Urban,KwaZulu-Natal,,60 - 69 %,,30 - 39 %,0,1,2002,12,0,1,0,0,0,1,2023,21
Id_u9sdnvike4,3/24/2023,4,studying,,Urban,North West,3,50 - 59 %,,30 - 39 %,1,1,1998,10,0,1,0,0,0,1,2023,25
Id_fy2jadfhys,8/8/2022,3,other,,Urban,Gauteng,4,50 - 59 %,,,1,1,2001,7,1,0,1,0,0,1,2022,21
Id_vxzj4q5ihm,8/2/2022,3,unemployed,1132,Urban,Western Cape,,,,,0,1,1989,12,0,0,0,,,0,2022,33
Id_5omzsbbsl6,2/17/2023,4,unemployed,36,Urban,Mpumalanga,,,,,0,1,2001,7,0,0,0,,,0,2023,22
Id_g4epcuwnap,2/23/2022,2,wage employed,46,Urban,KwaZulu-Natal,,,70 - 79 %,,1,1,1985,3,0,0,0,0,0,1,2022,37
Id_a62s6ugs1q,2/7/2023,4,wage employed,120,Urban,KwaZulu-Natal,3,70 - 79 %,,,0,1,2000,1,1,1,0,0,0,2,2023,23
Id_kfax51vdpm,2/22/2022,2,studying,,Urban,KwaZulu-Natal,2,50 - 59 %,,,0,1,1997,8,1,0,1,0,0,1,2022,25
Id_64lna6cweh,3/1/2023,4,studying,,Urban,Limpopo,1,50 - 59 %,,,1,1,2000,1,0,0,1,0,0,1,2023,23
Id_d2yjqt8hds,3/9/2023,4,unemployed,395,Urban,Gauteng,,,,,1,1,1996,4,1,0,0,,,0,2023,27
Id_f5i7ilqsu3,2/28/2023,4,unemployed,36,Urban,Gauteng,3,50 - 59 %,,,0,1,2003,4,0,0,1,0,0,1,2023,20
Id_fqzmz9lua7,2/23/2023,4,wage employed,0,Urban,Western Cape,5,,50 - 59 %,,0,1,1995,3,1,0,0,0,0,1,2023,28
Id_rvh8uh9lr3,2/2/2023,4,unemployed,828,Urban,KwaZulu-Natal,,50 - 59 %,,,0,1,2000,1,0,0,1,0,0,1,2023,23
Id_gdcf5rn3ik,3/15/2022,2,unemployed,830,Suburb,Mpumalanga,,30 - 39 %,,,1,1,2000,1,0,0,0,0,0,1,2022,22
Id_qbtbpjbwhx,8/18/2021,1,wage employed,0,Urban,KwaZulu-Natal,2,,,,1,1,1997,9,0,0,0,0,0,1,2021,24
Id_ovbsmeo0qv,3/11/2022,2,unemployed,644,Urban,Eastern Cape,1,40 - 49 %,,,1,1,2000,1,0,0,0,0,0,1,2022,22
Id_f6n65q7k19,8/15/2022,3,other,,Rural,KwaZulu-Natal,,70 - 79 %,,40 - 49 %,1,1,1999,12,1,1,0,0,0,3,2022,23
Id_85ucplftx7,8/11/2022,3,unemployed,1984,Suburb,Limpopo,1,40 - 49 %,,,1,1,1997,9,0,0,1,0,0,1,2022,25
Id_sl8brkj505,8/3/2022,3,unemployed,1709,Urban,KwaZulu-Natal,,,,,0,1,1999,2,0,0,0,,,0,2022,23
Id_t6mcv3nb3s,2/10/2023,4,unemployed,97,Urban,KwaZulu-Natal,,,,,0,1,2001,5,0,0,0,,,0,2023,22
Id_w7tov9732g,8/11/2022,3,studying,,Urban,Gauteng,3,70 - 79 %,,40 - 49 %,1,1,1994,4,0,1,0,0,0,3,2022,28
Id_lygpfx13vx,3/17/2022,2,studying,,Urban,Mpumalanga,0,50 - 59 %,,,0,1,2000,1,1,1,0,0,0,1,2022,22
Id_8mo933ea7k,3/20/2023,4,studying,,Rural,North West,2,,,,1,1,1994,8,0,0,0,0,0,0,2023,29
Id_05z17tsdhl,3/7/2023,4,wage employed,,Urban,Gauteng,,,,,1,1,1988,4,0,0,0,,,0,2023,35
Id_jnri244cue,3/23/2023,4,studying,,Urban,KwaZulu-Natal,,60 - 69 %,,0 - 29 %,1,1,2002,6,0,1,0,0,0,1,2023,21
Id_ycmf59plmf,2/7/2023,4,studying,,Urban,KwaZulu-Natal,,50 - 59 %,,,0,1,2001,6,0,0,1,0,0,1,2023,22
Id_4xr8xc60wj,2/22/2022,2,employment programme,303,Rural,Limpopo,1,,,,1,1,1987,12,1,0,0,0,0,2,2022,35
Id_pg4onas8wk,3/23/2023,4,wage employed,181,Urban,Western Cape,1,50 - 59 %,,,1,1,2002,4,1,0,1,0,0,1,2023,21
Id_vm7kd7kfkj,3/15/2023,4,unemployed,365,Urban,Gauteng,,,,,1,1,2002,12,0,0,0,,,0,2023,21
Id_6fu53t6xtm,3/17/2023,4,unemployed,826,Rural,North West,,,,,1,1,1999,3,0,0,0,,,0,2023,24
Id_0skzpeox2i,8/12/2022,3,other,,Urban,Northern Cape,3,40 - 49 %,,,1,1,2000,3,1,0,1,0,0,1,2022,22
Id_whhxhu2ho4,2/24/2022,2,unemployed,59,Urban,Mpumalanga,3,,,,1,1,1990,6,0,0,0,0,0,1,2022,32
Id_y4o3tlii5j,2/28/2022,2,wage employed,792,Urban,Gauteng,,,,,0,1,1988,9,1,0,0,,,0,2022,34
Id_m1e00doqri,3/9/2022,2,wage employed,172,Rural,Mpumalanga,1,60 - 69 %,,,1,1,1999,9,0,0,0,0,0,1,2022,23
Id_k1emmpt3vb,2/24/2023,4,unemployed,1132,Rural,Limpopo,1,60 - 69 %,,30 - 39 %,0,1,1998,1,0,0,0,0,0,1,2023,25
Id_yh296pgh0s,3/22/2023,4,unemployed,396,Urban,Northern Cape,,,60 - 69 %,,1,1,2003,5,0,0,1,0,0,1,2023,20
Id_eobju9qcn2,3/8/2022,2,unemployed,245,Urban,Gauteng,0,,,,0,1,1992,7,1,0,0,0,0,3,2022,30
Id_hxvhwad4wk,3/1/2023,4,unemployed,365,Rural,Limpopo,3,50 - 59 %,,30 - 39 %,0,1,2002,2,0,1,0,0,0,1,2023,21
Id_e6my210afy,3/2/2023,4,unemployed,125,Suburb,KwaZulu-Natal,5,,50 - 59 %,,1,1,2000,1,0,0,1,0,0,1,2023,23
Id_mxcvvtgzwv,9/3/2022,3,other,,Rural,Eastern Cape,1,,,,1,1,1985,4,1,0,0,0,0,2,2022,37
Id_wryruztggc,2/6/2023,4,unemployed,36,Urban,North West,,,,,0,1,2002,3,0,0,0,,,0,2023,21
Id_wdii4903om,2/14/2023,4,studying,,Urban,Free State,,,,,0,1,1999,5,1,0,0,,,0,2023,24
Id_p8c7cilcme,2/24/2023,4,unemployed,1528,Urban,Free State,,,,,0,1,1995,5,0,0,0,0,0,0,2023,28
Id_gjxxuvbk88,3/1/2023,4,wage employed,1160,Urban,Western Cape,,,,,0,1,1996,12,1,0,0,,,0,2023,27
Id_mnqw35jaui,3/15/2023,4,studying,,Rural,Mpumalanga,,,,,1,1,1999,8,0,0,0,,,0,2023,24
Id_ypd403sz4x,3/16/2022,2,studying,,Urban,Gauteng,,50 - 59 %,,,1,1,2000,1,1,0,1,0,0,1,2022,22
Id_na3swftah2,8/19/2021,1,unemployed,90,Urban,Mpumalanga,2,40 - 49 %,,,0,1,1991,6,1,0,1,0,0,3,2021,30
Id_n2zr9l0dom,8/2/2022,3,other,,Suburb,Western Cape,5,70 - 79 %,,60 - 69 %,0,1,2003,10,1,1,0,1,0,1,2022,19
Id_xlwz7u8bi9,8/1/2022,3,studying,,Rural,Mpumalanga,,,,,0,1,2001,10,0,0,0,,,0,2022,21
Id_5c9ix4f1s5,2/10/2023,4,studying,,Suburb,Gauteng,1,60 - 69 %,,30 - 39 %,0,1,2000,1,0,1,0,0,0,2,2023,23
Id_tgw6awjmab,3/23/2023,4,unemployed,1282,Urban,KwaZulu-Natal,,,,,1,1,1994,8,0,0,0,,,0,2023,29
Id_lag0o1vknp,3/15/2023,4,unemployed,2562,Urban,Limpopo,,,,,1,1,1993,1,0,0,0,,,0,2023,30
Id_ruf4vs2nlu,8/10/2022,3,unemployed,1344,Suburb,KwaZulu-Natal,3,60 - 69 %,,30 - 39 %,1,1,2000,9,0,0,0,0,0,1,2022,22
Id_ut11phw029,3/15/2022,2,unemployed,1035,Rural,Mpumalanga,,50 - 59 %,,30 - 39 %,1,1,2000,1,1,0,0,0,0,1,2022,22
Id_f6nz3ifsf4,2/17/2023,4,wage employed,184,Rural,Limpopo,,,,,0,1,2000,3,0,0,0,,,0,2023,23
Id_opbzzh92p7,8/11/2022,3,other,,Urban,Eastern Cape,1,40 - 49 %,,,1,1,1988,1,1,1,0,0,0,1,2022,34
Id_vk3ak2dorw,7/29/2022,3,other,,Urban,Gauteng,,40 - 49 %,,0 - 29 %,0,1,1997,5,1,0,1,0,0,1,2022,25
Id_38tger5yd8,2/28/2023,4,wage employed,2160,Urban,Gauteng,4,,,,0,1,1994,10,0,0,0,0,0,0,2023,29
Id_o1xhus8elg,8/11/2022,3,unemployed,644,Suburb,Eastern Cape,3,50 - 59 %,,,1,1,1997,5,0,0,1,0,0,1,2022,25
Id_4n0idst2w2,3/14/2023,4,unemployed,1160,Urban,Western Cape,,,,,1,1,2000,9,0,0,0,,,0,2023,23
Id_pmwxy2prde,7/28/2022,3,unemployed,461,Urban,Gauteng,,,,,0,1,1995,10,0,0,0,,,0,2022,27
Id_3k3q8nmcep,2/14/2023,4,unemployed,128,Urban,Eastern Cape,3,,,,0,1,1992,9,0,0,0,0,0,0,2023,31
Id_n766llodls,2/14/2023,4,wage employed,97,Urban,Gauteng,0,,50 - 59 %,,0,1,2000,1,1,1,0,0,0,1,2023,23
Id_ine6aaypre,3/16/2022,2,studying,,Rural,Eastern Cape,,,,,1,1,2000,1,0,0,0,0,0,0,2022,22
Id_ny7eux0sfe,3/3/2022,2,wage employed,56,Suburb,Northern Cape,5,,60 - 69 %,30 - 39 %,1,1,2000,1,1,0,0,0,0,1,2022,22
Id_1i4kv2z51j,2/16/2023,4,wage employed,546,Suburb,Free State,2,30 - 39 %,,0 - 29 %,0,1,1995,3,0,1,0,0,0,1,2023,28
Id_xz8jlhygcv,8/19/2021,1,wage employed,0,Urban,Western Cape,4,,,,1,1,2002,9,0,0,0,0,0,1,2021,19
